,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
35328,7296.0,0.71,0.73,,199.0,,,,,
35329,1302.0,0.83,0.87,3.0,277.0,5.0,0.0,0.0,marketing,low
35330,2825.0,0.67,0.4,6.0,143.0,4.0,0.0,0.0,IT,medium
35331,7274.0,0.58,0.72,,200.0,,,,,
35332,7053.0,0.62,0.58,,180.0,,,,,
35333,5726.0,0.97,0.95,3.0,96.0,3.0,0.0,0.0,hr,medium
35334,11809.0,0.97,0.83,5.0,197.0,2.0,1.0,0.0,RandD,medium
35335,5403.0,0.65,0.73,4.0,276.0,3.0,0.0,0.0,marketing,medium
35336,7385.0,0.59,0.7,,199.0,,,,,
35337,4982.0,0.82,0.67,4.0,138.0,4.0,0.0,0.0,hr,medium
35338,11460.0,0.74,0.54,4.0,234.0,5.0,0.0,0.0,support,low
35339,2804.0,0.15,0.81,6.0,300.0,6.0,0.0,0.0,sales,medium
35340,8402.0,0.62,0.73,6.0,256.0,4.0,0.0,0.0,IT,medium
35341,12176.0,0.47,0.49,2.0,143.0,3.0,0.0,0.0,product_mng,low
35342,913.0,0.13,0.83,7.0,259.0,4.0,0.0,0.0,support,low
35343,7748.0,0.6,0.7,,200.0,,,,,
35344,7454.0,0.58,0.72,,199.0,,,,,
35345,12079.0,0.73,0.69,4.0,199.0,4.0,0.0,0.0,IT,low
35346,4586.0,0.68,0.83,3.0,240.0,4.0,0.0,0.0,technical,medium
35347,13966.0,0.14,0.88,6.0,277.0,7.0,0.0,0.0,sales,medium
35348,5386.0,0.96,0.85,4.0,236.0,3.0,0.0,1.0,accounting,low
35349,7376.0,0.25,0.6,,203.0,,,,,
35350,3354.0,0.44,0.79,4.0,134.0,3.0,0.0,0.0,management,high
35351,8401.0,0.72,0.79,4.0,223.0,6.0,0.0,0.0,hr,medium
35352,9083.0,0.89,0.77,4.0,224.0,4.0,0.0,0.0,accounting,low
35353,7354.0,0.62,0.75,,201.0,,,,,
35354,9919.0,0.44,,3.0,141.0,2.0,0.0,0.0,sales,high
35355,9079.0,0.18,0.89,3.0,259.0,4.0,0.0,0.0,accounting,low
35356,4322.0,0.29,0.75,3.0,200.0,4.0,0.0,0.0,technical,high
35357,7789.0,0.7,0.57,5.0,151.0,5.0,0.0,0.0,sales,low
35358,11527.0,0.74,0.81,4.0,132.0,3.0,0.0,1.0,IT,high
35359,11215.0,0.72,0.88,4.0,239.0,5.0,0.0,0.0,accounting,low
35360,13615.0,0.77,0.75,3.0,265.0,5.0,0.0,1.0,management,low
35361,789.0,0.69,0.92,3.0,227.0,3.0,0.0,0.0,sales,medium
35362,4770.0,0.55,0.44,3.0,168.0,10.0,0.0,0.0,management,high
35363,8273.0,0.89,0.52,3.0,260.0,3.0,0.0,0.0,accounting,high
35364,6866.0,0.94,0.79,4.0,235.0,5.0,0.0,0.0,IT,low
35365,10088.0,0.75,0.5,4.0,150.0,8.0,0.0,0.0,management,medium
35366,7233.0,0.61,0.71,,203.0,,,,,
35367,1917.0,0.46,0.48,2.0,146.0,3.0,0.0,0.0,sales,medium
35368,10754.0,0.09,0.9,6.0,168.0,6.0,0.0,0.0,RandD,low
35369,2361.0,0.76,0.47,2.0,193.0,3.0,0.0,0.0,sales,medium
35370,11695.0,0.36,0.5,2.0,159.0,3.0,0.0,0.0,sales,low
35371,11016.0,0.81,0.57,6.0,250.0,4.0,0.0,0.0,sales,low
35372,10539.0,0.67,0.48,3.0,199.0,3.0,0.0,1.0,RandD,medium
35373,7372.0,0.62,0.71,,203.0,,,,,
35374,13120.0,0.59,0.55,2.0,153.0,10.0,0.0,0.0,sales,low
35375,7555.0,0.61,0.71,,200.0,,,,,
35376,7654.0,0.6,0.6,,202.0,,,,,
35377,,0.66,0.51,3.0,150.0,3.0,0.0,0.0,sales,low
35378,7699.0,0.62,0.72,,203.0,,,,,
35379,6527.0,0.7,0.59,3.0,142.0,3.0,0.0,0.0,RandD,high
35380,7263.0,0.63,0.71,,203.0,,,,,
35381,8642.0,0.67,0.72,,200.0,,,,,
35382,6339.0,0.51,0.52,3.0,163.0,3.0,0.0,1.0,hr,medium
35383,9882.0,0.84,0.59,4.0,216.0,3.0,0.0,0.0,sales,high
35384,5521.0,0.1,0.81,6.0,282.0,4.0,0.0,0.0,product_mng,medium
35385,3805.0,,0.85,3.0,197.0,2.0,0.0,0.0,hr,low
35386,9020.0,0.67,0.71,3.0,202.0,2.0,1.0,0.0,RandD,low
35387,9155.0,0.6,0.69,,200.0,,,,,
35388,9110.0,,0.85,4.0,189.0,4.0,0.0,0.0,IT,medium
35389,5185.0,0.73,0.73,4.0,205.0,3.0,0.0,0.0,IT,low
35390,7308.0,0.61,0.71,,205.0,,,,,
35391,2843.0,0.77,0.93,5.0,153.0,6.0,1.0,0.0,technical,low
35392,8924.0,0.58,0.7,,205.0,,,,,
35393,2229.0,0.09,0.73,6.0,263.0,4.0,0.0,0.0,sales,high
35394,1502.0,0.14,0.98,5.0,280.0,3.0,0.0,0.0,sales,low
35395,9851.0,0.99,0.77,3.0,143.0,2.0,0.0,1.0,accounting,medium
35396,8974.0,0.56,0.75,3.0,192.0,3.0,0.0,0.0,hr,high
35397,2517.0,0.83,,4.0,156.0,7.0,0.0,0.0,support,medium
35398,7826.0,0.62,0.73,,201.0,,,,,
35399,1923.0,0.47,0.48,2.0,148.0,3.0,0.0,0.0,sales,medium
35400,,0.92,0.79,4.0,257.0,3.0,0.0,0.0,IT,low
35401,,0.61,,3.0,164.0,3.0,1.0,1.0,management,low
35402,,0.68,0.46,4.0,200.0,3.0,0.0,0.0,IT,medium
35403,8365.0,,0.96,3.0,270.0,4.0,0.0,0.0,support,medium
35404,13781.0,0.66,0.62,2.0,105.0,7.0,0.0,0.0,sales,medium
35405,7825.0,0.59,0.71,,199.0,,,,,
35406,3748.0,0.64,0.79,3.0,185.0,3.0,0.0,0.0,technical,medium
35407,7715.0,0.61,0.66,,198.0,,,,,
35408,7458.0,0.65,,,203.0,,,,,
35409,11882.0,0.61,0.9,3.0,241.0,4.0,0.0,0.0,marketing,medium
35410,7659.0,,0.71,,200.0,,,,,
35411,14451.0,0.7,,3.0,268.0,10.0,0.0,0.0,management,medium
35412,1240.0,0.18,0.94,7.0,271.0,8.0,0.0,0.0,sales,low
35413,7678.0,0.59,0.72,,204.0,,,,,
35414,2794.0,0.39,0.57,2.0,121.0,3.0,0.0,0.0,technical,low
35415,3506.0,0.14,0.95,6.0,263.0,7.0,0.0,0.0,sales,low
35416,10625.0,0.64,0.72,6.0,175.0,4.0,0.0,0.0,RandD,high
35417,5726.0,0.69,0.75,3.0,255.0,3.0,0.0,0.0,RandD,high
35418,12276.0,0.82,,5.0,251.0,3.0,0.0,0.0,IT,low
35419,8193.0,0.61,0.72,,200.0,,,,,
35420,9707.0,0.86,0.88,3.0,225.0,2.0,0.0,0.0,sales,medium
35421,14257.0,0.45,0.48,2.0,130.0,3.0,0.0,0.0,IT,low
35422,6843.0,0.61,0.72,,199.0,,,,,
35423,14152.0,0.09,0.79,6.0,277.0,7.0,0.0,0.0,product_mng,medium
35424,2270.0,0.66,0.88,6.0,306.0,4.0,0.0,0.0,IT,low
35425,4257.0,,0.78,3.0,201.0,3.0,0.0,0.0,hr,medium
35426,10859.0,0.52,0.5,2.0,134.0,3.0,0.0,0.0,sales,low
35427,1919.0,0.2,0.75,4.0,262.0,5.0,0.0,0.0,accounting,medium
35428,13300.0,0.21,0.48,4.0,110.0,7.0,0.0,0.0,technical,medium
35429,7689.0,0.62,0.58,,201.0,,,,,
35430,11395.0,0.77,0.76,4.0,267.0,7.0,0.0,0.0,sales,medium
35431,4386.0,0.39,0.49,3.0,142.0,3.0,0.0,0.0,technical,medium
35432,8175.0,0.64,0.82,3.0,138.0,3.0,0.0,0.0,product_mng,high
35433,11840.0,0.23,0.96,3.0,268.0,6.0,0.0,0.0,product_mng,medium
35434,3415.0,0.73,0.73,4.0,141.0,2.0,0.0,0.0,support,medium
35435,3521.0,0.44,0.42,2.0,140.0,3.0,0.0,0.0,marketing,low
35436,13060.0,0.52,0.79,3.0,195.0,10.0,0.0,0.0,management,low
35437,14538.0,0.77,0.89,4.0,273.0,4.0,0.0,0.0,management,high
35438,4359.0,,0.71,3.0,200.0,2.0,0.0,0.0,support,high
35439,4513.0,0.66,0.65,3.0,145.0,2.0,0.0,0.0,sales,low
35440,14288.0,0.09,0.94,7.0,273.0,4.0,0.0,0.0,technical,low
35441,7445.0,0.6,0.72,,198.0,,,,,
35442,,0.41,0.48,2.0,140.0,3.0,0.0,0.0,marketing,low
35443,7296.0,0.6,0.77,,203.0,,,,,
35444,8569.0,0.7,0.97,5.0,152.0,3.0,0.0,0.0,support,low
35445,,0.09,0.42,6.0,205.0,6.0,0.0,0.0,marketing,low
35446,3695.0,0.12,0.9,7.0,262.0,4.0,0.0,0.0,product_mng,low
35447,3574.0,0.14,0.39,3.0,146.0,4.0,0.0,0.0,technical,low
35448,8530.0,0.67,0.94,4.0,228.0,2.0,0.0,1.0,accounting,medium
35449,14778.0,0.77,0.52,5.0,152.0,3.0,0.0,0.0,technical,high
35450,11765.0,0.12,0.72,6.0,270.0,4.0,0.0,0.0,sales,low
35451,7342.0,0.66,0.72,,200.0,,,,,
35452,13586.0,0.48,0.48,3.0,140.0,4.0,0.0,0.0,marketing,low
35453,3405.0,0.65,0.75,5.0,193.0,2.0,0.0,0.0,sales,high
35454,7585.0,0.61,0.79,,196.0,,,,,
35455,3172.0,0.6,0.83,5.0,271.0,6.0,0.0,0.0,technical,low
35456,8681.0,0.69,0.77,3.0,244.0,3.0,0.0,0.0,hr,low
35457,7176.0,0.59,0.72,,199.0,,,,,
35458,2050.0,0.76,0.72,,188.0,,,,IT,
35459,8801.0,0.67,0.96,4.0,234.0,4.0,0.0,0.0,product_mng,low
35460,7463.0,0.59,,,205.0,,,,,
35461,,0.95,0.92,3.0,206.0,3.0,0.0,0.0,support,high
35462,3066.0,0.42,0.45,2.0,156.0,3.0,0.0,0.0,IT,medium
35463,7422.0,0.62,0.7,,199.0,,,,,
35464,13842.0,0.19,0.79,5.0,296.0,6.0,0.0,0.0,product_mng,low
35465,2121.0,0.81,0.83,5.0,197.0,3.0,0.0,0.0,product_mng,low
35466,,0.43,0.46,2.0,153.0,3.0,0.0,0.0,product_mng,low
35467,,0.88,0.58,3.0,266.0,3.0,0.0,0.0,RandD,low
35468,366.0,0.43,0.46,2.0,257.0,5.0,0.0,0.0,hr,low
35469,13557.0,0.7,0.49,3.0,154.0,3.0,0.0,1.0,sales,medium
35470,3329.0,0.73,0.77,3.0,199.0,3.0,0.0,0.0,sales,medium
35471,8904.0,0.96,0.46,3.0,182.0,3.0,1.0,0.0,sales,medium
35472,5267.0,0.86,0.72,4.0,236.0,3.0,0.0,1.0,sales,medium
35473,10065.0,0.96,,4.0,277.0,2.0,0.0,0.0,sales,high
35474,7746.0,0.56,0.66,4.0,142.0,3.0,0.0,0.0,RandD,high
35475,3644.0,0.75,0.55,4.0,151.0,3.0,0.0,0.0,IT,medium
35476,787.0,0.78,0.9,4.0,242.0,3.0,0.0,0.0,sales,medium
35477,7162.0,0.62,0.74,,204.0,,,,,
35478,7694.0,0.19,0.77,6.0,277.0,6.0,1.0,0.0,marketing,medium
35479,7570.0,0.6,0.71,,200.0,,,,,
35480,7491.0,0.6,0.71,,200.0,,,,,
35481,12594.0,0.88,0.73,3.0,133.0,3.0,0.0,0.0,technical,medium
35482,2271.0,1.0,,5.0,251.0,6.0,0.0,0.0,sales,low
35483,8210.0,0.14,,6.0,275.0,4.0,0.0,0.0,sales,medium
35484,13246.0,0.7,0.84,3.0,183.0,3.0,0.0,1.0,sales,low
35485,7615.0,0.59,0.71,,206.0,,,,,
35486,6431.0,0.58,0.73,4.0,185.0,3.0,0.0,0.0,technical,high
35487,9442.0,0.87,0.83,4.0,163.0,10.0,0.0,0.0,sales,medium
35488,12376.0,0.24,0.8,3.0,258.0,4.0,1.0,1.0,technical,medium
35489,14017.0,0.56,0.5,3.0,134.0,3.0,0.0,0.0,sales,medium
35490,7604.0,0.51,0.72,,147.0,,,,,
35491,,0.71,0.96,5.0,279.0,5.0,1.0,0.0,sales,low
35492,7254.0,0.6,,,199.0,,,,,
35493,2381.0,0.12,0.78,4.0,,4.0,0.0,0.0,IT,medium
35494,7260.0,,0.7,,196.0,,,,,
35495,4195.0,0.7,0.46,2.0,222.0,4.0,0.0,0.0,product_mng,low
35496,7641.0,0.61,0.72,,197.0,,,,,
35497,6613.0,0.61,,3.0,201.0,10.0,0.0,0.0,RandD,medium
35498,,0.66,0.67,4.0,170.0,3.0,0.0,1.0,accounting,medium
35499,8423.0,0.1,0.76,4.0,268.0,4.0,0.0,0.0,product_mng,medium
35500,13127.0,0.69,,4.0,206.0,4.0,0.0,0.0,sales,medium
35501,2371.0,0.13,0.8,6.0,300.0,4.0,0.0,0.0,support,medium
35502,6330.0,0.48,0.69,3.0,162.0,3.0,0.0,0.0,RandD,medium
35503,4154.0,0.73,0.85,3.0,,6.0,1.0,0.0,marketing,low
35504,7621.0,,0.7,,199.0,,,,,
35505,7386.0,0.6,,,,,,,,
35506,13411.0,0.96,0.79,3.0,257.0,4.0,0.0,0.0,technical,medium
35507,4912.0,0.71,0.86,3.0,152.0,3.0,0.0,0.0,support,medium
35508,7432.0,0.58,0.7,,200.0,,,,,
35509,9105.0,0.67,0.64,4.0,153.0,3.0,0.0,0.0,product_mng,low
35510,13785.0,,,5.0,146.0,3.0,0.0,1.0,product_mng,low
35511,8778.0,0.62,0.7,,204.0,,,,,
35512,7660.0,0.7,0.84,4.0,200.0,2.0,0.0,0.0,management,medium
35513,3852.0,0.88,0.72,3.0,197.0,3.0,1.0,1.0,hr,medium
35514,1974.0,0.24,0.82,6.0,289.0,4.0,0.0,0.0,sales,medium
35515,8558.0,0.93,0.86,3.0,198.0,3.0,0.0,0.0,marketing,medium
35516,118.0,0.8,1.0,4.0,,3.0,0.0,0.0,IT,low
35517,8301.0,0.11,0.82,3.0,244.0,3.0,0.0,0.0,sales,low
35518,14462.0,0.68,0.8,5.0,128.0,2.0,0.0,0.0,product_mng,low
35519,5461.0,0.72,0.84,4.0,179.0,5.0,0.0,0.0,hr,medium
35520,7426.0,0.59,0.71,,201.0,,,,,
35521,14118.0,0.35,0.49,2.0,156.0,3.0,0.0,0.0,support,medium
35522,13709.0,0.57,0.49,2.0,161.0,3.0,1.0,0.0,management,low
35523,13384.0,0.17,0.74,3.0,199.0,6.0,0.0,0.0,support,medium
35524,,0.62,0.6,,172.0,,,,accounting,
35525,2956.0,0.35,0.44,2.0,135.0,3.0,0.0,0.0,RandD,high
35526,13998.0,0.55,0.83,4.0,194.0,4.0,0.0,0.0,management,medium
35527,6892.0,0.76,0.72,3.0,154.0,4.0,0.0,0.0,marketing,medium
35528,9253.0,,0.79,4.0,272.0,3.0,0.0,0.0,accounting,low
35529,7749.0,0.58,0.73,,200.0,,,,,
35530,1.0,0.13,0.86,6.0,276.0,5.0,0.0,0.0,support,low
35531,6839.0,0.71,0.46,4.0,121.0,2.0,1.0,0.0,IT,medium
35532,7501.0,0.59,0.63,,201.0,,,,,
35533,9283.0,0.61,,4.0,96.0,3.0,0.0,0.0,sales,low
35534,1032.0,0.24,0.77,6.0,292.0,6.0,0.0,0.0,marketing,low
35535,12507.0,0.99,,2.0,295.0,3.0,1.0,0.0,product_mng,low
35536,3086.0,0.1,0.76,7.0,287.0,4.0,0.0,0.0,technical,medium
35537,14428.0,0.16,1.0,6.0,275.0,6.0,0.0,0.0,sales,low
35538,3465.0,0.68,0.82,3.0,204.0,3.0,1.0,0.0,product_mng,medium
35539,11888.0,0.88,0.62,3.0,202.0,10.0,0.0,0.0,sales,medium
35540,1922.0,0.64,0.95,5.0,231.0,2.0,1.0,0.0,technical,high
35541,8021.0,0.81,0.65,3.0,261.0,3.0,0.0,0.0,IT,high
35542,4722.0,0.95,0.72,3.0,167.0,3.0,0.0,0.0,RandD,medium
35543,7401.0,0.59,0.71,,200.0,,,,,
35544,6675.0,0.6,0.71,,202.0,,,,,
35545,4284.0,0.44,0.49,2.0,165.0,3.0,0.0,0.0,support,low
35546,,0.94,0.86,6.0,252.0,8.0,0.0,0.0,accounting,medium
35547,13368.0,,0.93,3.0,225.0,4.0,0.0,0.0,sales,high
35548,,0.75,0.82,3.0,264.0,3.0,0.0,0.0,technical,low
35549,7517.0,,0.47,4.0,310.0,6.0,0.0,0.0,sales,low
35550,4675.0,0.62,0.49,3.0,163.0,3.0,0.0,0.0,sales,medium
35551,7280.0,0.62,0.71,,205.0,,,,,
35552,3370.0,0.94,0.71,4.0,198.0,2.0,0.0,0.0,sales,medium
35553,13398.0,0.1,0.8,4.0,,7.0,0.0,0.0,sales,medium
35554,1775.0,0.19,0.86,7.0,251.0,5.0,0.0,0.0,IT,low
35555,,0.75,,,202.0,,,,,
35556,8015.0,0.67,0.83,3.0,197.0,4.0,1.0,0.0,RandD,low
35557,4532.0,0.44,0.46,6.0,268.0,4.0,0.0,0.0,product_mng,low
35558,2696.0,0.09,0.79,6.0,285.0,4.0,0.0,0.0,product_mng,medium
35559,3144.0,0.13,,3.0,248.0,4.0,0.0,0.0,sales,low
35560,3863.0,0.78,0.77,4.0,204.0,2.0,0.0,0.0,sales,medium
35561,723.0,0.11,0.93,7.0,299.0,4.0,0.0,0.0,sales,low
35562,1818.0,0.19,0.7,3.0,96.0,4.0,1.0,0.0,sales,low
35563,10102.0,0.68,0.87,4.0,202.0,3.0,0.0,0.0,IT,low
35564,14493.0,0.62,0.75,3.0,247.0,4.0,0.0,0.0,support,medium
35565,7610.0,0.58,0.72,,200.0,,,,,
35566,10122.0,0.09,0.96,3.0,242.0,4.0,0.0,0.0,marketing,low
35567,7344.0,0.61,0.72,,200.0,,,,,
35568,10599.0,0.67,0.92,4.0,241.0,3.0,0.0,0.0,sales,low
35569,14962.0,0.74,0.83,6.0,178.0,2.0,0.0,0.0,support,low
35570,1109.0,0.27,0.8,6.0,246.0,4.0,0.0,0.0,sales,medium
35571,4201.0,0.46,0.42,2.0,130.0,3.0,0.0,0.0,marketing,low
35572,7673.0,0.6,0.72,,204.0,,,,,
35573,1464.0,,,4.0,216.0,3.0,0.0,0.0,marketing,low
35574,3629.0,0.39,0.51,2.0,122.0,3.0,0.0,0.0,sales,low
35575,8606.0,0.67,0.53,4.0,199.0,5.0,0.0,0.0,technical,medium
35576,3235.0,0.27,0.57,6.0,158.0,4.0,0.0,0.0,technical,low
35577,2402.0,0.16,0.62,6.0,308.0,6.0,0.0,0.0,IT,low
35578,8278.0,0.9,0.59,4.0,196.0,2.0,1.0,1.0,sales,high
35579,5784.0,0.9,0.72,4.0,204.0,2.0,0.0,0.0,sales,high
35580,5504.0,0.65,0.76,7.0,256.0,4.0,0.0,0.0,technical,low
35581,13748.0,0.4,0.49,2.0,154.0,6.0,0.0,0.0,sales,medium
35582,7427.0,0.59,0.72,,200.0,,,,,
35583,7620.0,0.6,0.7,,,,,,,
35584,6143.0,0.95,0.71,3.0,135.0,3.0,0.0,0.0,sales,low
35585,7572.0,0.62,0.73,,198.0,,,,,
35586,7407.0,0.63,0.71,,200.0,,,,,
35587,7499.0,0.62,0.71,,197.0,,,,,
35588,2920.0,0.71,0.95,5.0,263.0,3.0,0.0,0.0,accounting,medium
35589,13278.0,0.13,0.73,3.0,256.0,3.0,0.0,0.0,sales,low
35590,9454.0,0.98,0.64,3.0,119.0,3.0,0.0,0.0,IT,low
35591,9660.0,0.46,0.58,4.0,150.0,3.0,0.0,0.0,hr,low
35592,11642.0,0.13,0.62,6.0,260.0,4.0,0.0,0.0,technical,medium
35593,7251.0,0.91,0.7,3.0,197.0,4.0,0.0,0.0,sales,medium
35594,11506.0,0.59,0.74,5.0,273.0,2.0,0.0,0.0,sales,medium
35595,11170.0,0.45,0.43,2.0,149.0,10.0,0.0,0.0,marketing,medium
35596,8011.0,,0.72,,200.0,,,,,
35597,11432.0,0.15,0.95,7.0,293.0,4.0,0.0,0.0,sales,low
35598,5054.0,0.15,0.77,3.0,178.0,4.0,0.0,0.0,hr,medium
35599,5092.0,0.91,0.68,2.0,,3.0,0.0,0.0,support,low
35600,12179.0,0.92,0.76,3.0,198.0,3.0,0.0,1.0,management,low
35601,7519.0,,0.7,,196.0,,,,,
35602,6300.0,0.66,0.86,4.0,284.0,8.0,0.0,0.0,technical,low
35603,1662.0,0.84,,4.0,,5.0,0.0,0.0,hr,medium
35604,4288.0,0.72,0.56,3.0,244.0,3.0,1.0,1.0,management,medium
35605,8978.0,0.47,0.46,2.0,159.0,3.0,0.0,0.0,marketing,low
35606,7537.0,0.78,0.78,4.0,274.0,2.0,0.0,0.0,sales,medium
35607,2528.0,0.93,0.85,4.0,261.0,2.0,0.0,0.0,sales,medium
35608,5783.0,0.72,0.75,4.0,159.0,3.0,0.0,0.0,RandD,medium
35609,7219.0,0.77,0.52,5.0,221.0,3.0,0.0,0.0,accounting,high
35610,4100.0,0.6,0.55,5.0,204.0,2.0,1.0,0.0,product_mng,high
35611,7120.0,0.58,0.53,,200.0,,,,,
35612,2464.0,,0.76,6.0,258.0,5.0,0.0,0.0,IT,low
35613,6536.0,0.62,0.72,,197.0,,,,,
35614,2639.0,0.91,0.67,5.0,266.0,4.0,0.0,0.0,product_mng,low
35615,7421.0,0.58,0.7,,199.0,,,,,
35616,12458.0,0.93,0.76,3.0,188.0,8.0,0.0,0.0,product_mng,high
35617,4690.0,0.56,0.83,3.0,222.0,3.0,0.0,0.0,support,low
35618,12869.0,0.61,0.78,3.0,205.0,2.0,0.0,0.0,sales,low
35619,7461.0,,0.72,,199.0,,,,,
35620,3211.0,0.79,0.84,5.0,150.0,4.0,0.0,0.0,IT,medium
35621,,0.57,0.72,,200.0,,,,,
35622,4725.0,0.65,0.75,3.0,180.0,3.0,0.0,0.0,technical,medium
35623,11462.0,0.61,0.54,5.0,203.0,6.0,0.0,0.0,sales,medium
35624,14447.0,0.41,0.48,2.0,178.0,3.0,0.0,0.0,sales,low
35625,9099.0,0.99,0.55,4.0,244.0,10.0,0.0,1.0,hr,medium
35626,,0.65,0.71,5.0,279.0,2.0,0.0,0.0,sales,medium
35627,2519.0,0.72,0.83,5.0,234.0,4.0,0.0,0.0,management,high
35628,12872.0,0.68,0.93,5.0,259.0,2.0,0.0,0.0,management,high
35629,14087.0,0.61,,3.0,157.0,3.0,0.0,0.0,management,medium
35630,3517.0,0.68,0.71,6.0,118.0,2.0,0.0,0.0,RandD,high
35631,10090.0,0.68,,3.0,165.0,3.0,1.0,0.0,sales,medium
35632,3780.0,0.64,0.92,3.0,228.0,3.0,1.0,0.0,technical,low
35633,11420.0,0.72,0.8,3.0,188.0,2.0,0.0,0.0,product_mng,high
35634,7554.0,0.64,0.89,3.0,256.0,6.0,0.0,0.0,sales,medium
35635,11015.0,0.76,0.73,5.0,286.0,3.0,0.0,0.0,sales,high
35636,8618.0,0.59,0.72,4.0,203.0,6.0,0.0,0.0,hr,medium
35637,13111.0,0.78,0.78,3.0,161.0,7.0,1.0,0.0,sales,medium
35638,2735.0,,0.89,6.0,296.0,6.0,0.0,0.0,product_mng,low
35639,7954.0,0.6,0.72,,203.0,,,,,
35640,9903.0,0.93,0.78,3.0,236.0,4.0,0.0,0.0,sales,high
35641,2248.0,0.79,0.55,4.0,182.0,3.0,0.0,0.0,sales,low
35642,8096.0,0.98,1.0,4.0,202.0,2.0,0.0,0.0,RandD,low
35643,9994.0,0.84,0.7,3.0,269.0,4.0,0.0,0.0,marketing,medium
35644,9637.0,0.86,0.69,3.0,267.0,5.0,0.0,0.0,product_mng,high
35645,7853.0,0.59,0.72,,200.0,,,,,
35646,12487.0,0.43,0.47,2.0,143.0,3.0,0.0,0.0,accounting,low
35647,2864.0,0.44,,2.0,137.0,3.0,0.0,0.0,accounting,low
35648,14295.0,0.6,0.51,2.0,149.0,5.0,0.0,0.0,IT,low
35649,8603.0,0.8,0.77,4.0,270.0,2.0,0.0,0.0,sales,high
35650,14766.0,0.17,0.92,5.0,252.0,3.0,0.0,0.0,product_mng,low
35651,8013.0,0.6,0.7,,197.0,,,,,
35652,12884.0,0.68,0.79,3.0,255.0,3.0,0.0,1.0,marketing,low
35653,14928.0,0.7,0.77,4.0,284.0,10.0,0.0,0.0,management,high
35654,2319.0,0.71,0.98,4.0,193.0,2.0,0.0,0.0,product_mng,medium
35655,7194.0,0.59,0.71,,202.0,,,,,
35656,13637.0,0.45,0.39,2.0,137.0,3.0,0.0,0.0,sales,low
35657,3244.0,0.82,0.65,5.0,242.0,2.0,0.0,0.0,product_mng,low
35658,11464.0,0.71,0.51,2.0,125.0,6.0,0.0,0.0,marketing,medium
35659,3123.0,0.7,0.64,3.0,128.0,3.0,0.0,0.0,hr,medium
35660,3967.0,0.09,0.7,6.0,297.0,4.0,0.0,0.0,sales,medium
35661,7406.0,0.58,0.71,,201.0,,,,,
35662,8950.0,0.73,0.91,4.0,266.0,3.0,0.0,0.0,accounting,low
35663,7023.0,0.66,0.8,3.0,204.0,3.0,0.0,0.0,management,high
35664,947.0,0.15,1.0,7.0,252.0,4.0,0.0,0.0,support,low
35665,768.0,,0.53,4.0,157.0,5.0,0.0,0.0,marketing,medium
35666,7288.0,0.37,0.62,3.0,,3.0,0.0,0.0,marketing,medium
35667,7235.0,0.75,0.65,4.0,162.0,3.0,0.0,0.0,sales,low
35668,4907.0,0.66,0.79,3.0,146.0,2.0,0.0,0.0,sales,medium
35669,12999.0,0.14,0.86,6.0,300.0,4.0,0.0,0.0,sales,low
35670,,0.53,0.61,3.0,154.0,3.0,0.0,0.0,RandD,medium
35671,14643.0,0.11,0.85,3.0,252.0,4.0,0.0,0.0,marketing,low
35672,2019.0,0.63,0.5,3.0,107.0,3.0,0.0,0.0,sales,medium
35673,10331.0,0.61,0.98,3.0,270.0,3.0,0.0,0.0,support,medium
35674,8664.0,0.86,0.79,3.0,238.0,8.0,1.0,1.0,sales,medium
35675,2644.0,0.79,0.53,4.0,178.0,5.0,1.0,0.0,marketing,low
35676,6956.0,0.62,0.99,2.0,259.0,6.0,0.0,0.0,support,medium
35677,3639.0,0.66,0.66,4.0,164.0,2.0,0.0,0.0,sales,medium
35678,5969.0,0.96,0.83,3.0,254.0,4.0,0.0,0.0,hr,medium
35679,10383.0,0.86,0.71,4.0,249.0,2.0,0.0,0.0,marketing,low
35680,7525.0,0.61,0.72,,195.0,,,,,
35681,12469.0,0.89,0.53,3.0,253.0,3.0,0.0,0.0,hr,low
35682,10404.0,0.35,0.71,3.0,199.0,3.0,0.0,0.0,product_mng,low
35683,4652.0,0.93,0.78,3.0,146.0,3.0,0.0,0.0,product_mng,medium
35684,1362.0,0.9,1.0,4.0,280.0,5.0,0.0,0.0,IT,medium
35685,9950.0,0.62,,4.0,272.0,2.0,0.0,0.0,sales,low
35686,7591.0,0.95,0.62,4.0,204.0,3.0,0.0,0.0,hr,low
35687,2648.0,0.17,0.8,6.0,279.0,5.0,0.0,0.0,technical,low
35688,3032.0,,0.96,6.0,271.0,4.0,0.0,0.0,sales,low
35689,1262.0,0.44,0.5,2.0,161.0,5.0,0.0,0.0,accounting,low
35690,8133.0,0.96,0.72,5.0,246.0,4.0,0.0,0.0,support,medium
35691,,0.64,0.79,3.0,244.0,3.0,0.0,1.0,management,medium
35692,5400.0,0.65,0.58,3.0,233.0,4.0,0.0,0.0,accounting,medium
35693,5245.0,0.88,0.91,3.0,249.0,2.0,1.0,0.0,hr,low
35694,2497.0,0.44,,2.0,119.0,3.0,0.0,0.0,sales,low
35695,3103.0,0.66,0.9,4.0,183.0,7.0,0.0,0.0,sales,medium
